glucose_g_gDW,acetate_g_gDW,fumarate_g_gDW,glycerol_g_gDW,pyruvate_g_gDW,fructose_g_gDW,succinate_g_gDW,xylose_g_gDW,glucose_chemostat_mu_0_5_g_gDW,glucose_chemostat_mu_0_12_g_gDW,glucose_chemostat_mu_0_20_g_gDW,glucose_chemostat_mu_0_35_g_gDW,glucose_MG1655_g_gDW,paxDB_g_gDW,enzyme
0.00011845053850168388,7.577643877212126e-05,9.053290316458706e-05,8.813996299283549e-05,0.00016770522370356311,0.0001419811168572381,7.976467239170605e-05,0.0002337104901077003,6.520761968022197e-05,3.011116382786924e-05,3.5096455852352e-05,4.1477629643687425e-05,0.000168303458746501,3.6093514257247234e-05,HOMOSERKIN-CPLX
5.0773070171276745e-05,1.5271587512454332e-05,2.122155667315083e-05,1.903990131422878e-05,1.626324903923708e-05,1.0412446031218863e-06,2.697319352849077e-05,1.0412446031218863e-06,3.2129833467761066e-05,1.626324903923708e-05,1.765157517673293e-05,3.748480571238791e-05,1.0412446031218863e-06,1.0412446031218863e-06,MHPF-MONOMER
1.2213431702804465e-08,1.2213431702792894e-08,1.2213431702885463e-08,1.2213431702792894e-08,1.2213431702792894e-08,1.2213431702885463e-08,1.2213431702792894e-08,1.2213431702885463e-08,1.2213431702885463e-08,1.2213431702804465e-08,1.2213431702804465e-08,1.2213431702804465e-08,1.2213431702792894e-08,1.2213431702792894e-08,CPLX0-7776
0.0008608711806708734,0.0004376013367651942,0.0003975516854865492,0.0006596413151776817,0.00038027536532713374,0.0008353493440717367,0.00045487765692460967,0.0007352252158751244,0.00048393328628362666,0.00018140136167386247,0.0002438317004317502,0.0002561999750913317,0.0006584633842577215,6.321562603786116e-05,METHYLENETHFREDUCT-CPLX
0.00010935320912606157,6.79222045416805e-05,9.133303241092183e-05,9.718573937823218e-05,8.825266032286375e-05,8.424817660838828e-05,0.00010442461378516865,0.00010858311610404704,0.0001028844277411396,3.434614878184748e-05,4.836184178251174e-05,6.514986966242823e-05,0.00010165227890591638,5.375249293661336e-05,UMPKI-CPLX
8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,8.357926175451914e-06,2.0894815438629785e-07,8.357926175451914e-06,THREDEHYDCAT-CPLX
0.00047213672337144744,0.00026465283971865023,0.00017150686819756116,0.0003319249302616596,0.00021438358524695112,0.0003905723938119751,0.00021758701812995204,0.0002984120939471936,0.0002981656760331166,0.00018407418181548606,0.00019122030132371777,0.0001609108978922522,0.00017643522647910043,5.593686649546899e-05,O-SUCCHOMOSERLYASE-CPLX
0.000665583557776249,0.0004219009735137828,0.0005685926966124211,0.0007060118708426247,0.0006151408919319637,0.0009139024164729325,0.0007466256348863691,0.0009177968869976751,0.0005695199514992646,0.00022346842772927834,0.00035847673925368885,0.00042672269892536885,0.000799664614413816,8.938737109171135e-05,DIHYDRODIPICSYN-CPLX
0.0,0.0,0.0,0.0,4.912424021972345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97018603743944e-05,CPLX0-9871
4.526335238329998e-05,5.2632014077623046e-05,0.00011697301131098164,4.742003385480921e-05,5.8203441212355766e-05,5.119422642995061e-05,9.864121880315358e-05,3.789469068897674e-05,5.29914609895413e-05,7.222187077716531e-05,6.84476782020241e-05,7.132325349736982e-05,3.879330796877214e-05,0.00012488084337318223,FUMARATE-REDUCTASE
0.0007337492791905868,0.0003325289286544573,0.000451698137827964,0.0005240322866276034,0.00045195833260781886,0.0007100715542237981,0.0003843076898455661,0.0004857836539889452,0.0006257684455508379,0.00015897901049129377,0.0002435423139441096,0.00036713483437514815,0.00048083995317170356,0.0001103225866584428,SULFATE-ADENYLYLTRANS-CPLX
0.0009426221117806139,0.0002912365967642454,0.0004003477724533852,0.0006735359040660436,0.00047336201783935094,0.0005387193386155525,0.00037600969065806325,0.00057591011529155,0.0004654316316363809,0.0002969792902215685,0.0004060904659107085,0.0003910500782843856,0.0008042505456184466,0.00010118078948616976,HISTDEHYD-CPLX
0.0020596108113109073,0.0012059121932675426,0.0017367483673554106,0.0017342325561038095,0.002270938956445414,0.002017680623784219,0.0016042489747710772,0.0014432370546685958,0.0019162095699696345,0.0010222579719006497,0.0012310703057835553,0.0014507844884233995,0.0020310982837927595,0.0003765330839896569,FGAMSYN-MONOMER
0.00032662635538738906,0.0004167301775632205,0.0003955037963775679,0.0003998357109052521,0.00027247742379133647,0.00028893869899653646,0.0003695123092114627,0.000283307210110547,0.00038424081860558896,0.0006385242013806519,0.0005098663399084309,0.0004050340083384731,8.707148200645251e-05,0.0003196952921430943,CPLX0-1261
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PYRUVFORMLY-CPLX
0.00430494224925274,0.0016795381073148453,0.00205935003341913,0.0025435797076967786,0.002137816002075725,0.0031502407182829625,0.0024498479863832613,0.0038152169040186,0.0025075525314264364,0.0009015953519179675,0.001195308433037197,0.0015891648515858519,0.0038555184910328793,0.0006155151471272005,6PGLUCONDEHYDROG-CPLX
0.0008697291851510447,0.0006287478459254841,0.0008333809086953281,0.0007996620820257695,0.0008787002491273492,0.0008126546574397277,0.0007662526023898764,0.0005948743457390926,0.0006538049556524036,0.00032821720271928104,0.00037724870755529046,0.0005096492379641992,0.0007070126454428998,0.00010387254696426027,ABC-7-CPLX
3.90715268064715e-05,9.352227161123497e-06,1.621052707928073e-05,2.493927242966266e-05,1.8912281592494363e-05,2.992712691559519e-05,1.787314524125824e-05,2.9303645104853726e-05,1.787314524125824e-05,8.520918080134742e-06,1.413225437680884e-05,1.6418354349527918e-05,4.4475035832898406e-05,5.3203781183280384e-06,PSERPHOSPHA-MONOMER
0.0022200903295060965,0.0014040311595578117,0.002023542676851544,0.0023596161870759595,0.0023439508587559895,0.002613394505859467,0.0020080862195758407,0.00279093489348579,0.0020822354402903636,0.0007882793210608719,0.001019081824975091,0.0014520714997390519,0.0019314305463301225,0.0004735106573516155,TRANSALDOLB-CPLX
0.0010293991614081699,0.00037738730013759064,0.00047161332257911475,0.0006223749584855528,0.0006289788335626511,0.0008836306993405132,0.0005845234793851115,0.0005920937752051998,0.0004426207002894149,0.00036450169023105746,0.00030136220168904487,0.0002836444880675618,0.0008509334642026852,3.4146866252312945e-05,ACETYLGLUTKIN-CPLX
0.0003869105933244768,0.00010712847073231476,0.00017785406306044494,0.00030712142718959044,0.00022005168537386717,0.000267895468419367,0.00021024519568131137,0.00024040758064477861,0.00019018646676471974,0.00010356247448047632,0.0001643329939388907,0.00015571516966361466,0.0003828988475411584,5.230127836029794e-05,GLUTAMIDOTRANS-CPLX
0.0008851548763106703,0.00015330242586705887,0.0002419512199554016,0.0005522219992646012,0.00019762682291123021,0.0012147550919248467,0.00021462339621388242,0.0008218343091047112,0.0005695518387104425,0.00018529597561322766,0.00022162198522085683,0.0002662796484082175,0.0008015050743701664,0.00017529799131754992,PGMI-MONOMER
7.051747746951662e-05,6.620448190563171e-05,7.526177258978983e-05,6.491058323646631e-05,6.965487835673958e-05,4.6796001868150177e-05,5.499069343953124e-05,5.8225440112444867e-05,7.051747746951674e-05,5.9519338781610286e-05,5.9088039225221806e-05,6.534188279285476e-05,6.512623301466053e-05,2.760317160886279e-05,GLYC3PDEHYDROGBIOSYN-CPLX
0.00023253384693030314,0.00011328572029937845,0.00021667159612373673,0.00023872124972719076,0.00015603504871423827,0.0002476086101081747,0.0002543585040684158,0.00021667159612373635,0.00028810797386962086,0.00017043482249608574,0.000200584348851829,0.0002114966774208852,9.067357553257104e-05,0.00015727252927361576,FABA-CPLX
0.0004980113986810267,0.00028213911491198936,0.00031052475447169905,0.00042538052735209,0.0003351727831285287,0.0005688239728139679,0.00040376299402191963,0.0005734707323148456,0.000505082554443232,0.0002887051881197514,0.0003320412712909807,0.00038901458343217727,0.0004235622301560943,6.434751743606776e-05,FABZ-CPLX
0.0027655271475423445,0.002571125012454334,0.002284367610843573,0.002956508717203587,0.0018767502308203253,0.011398464190468282,0.0023100218515443366,0.004783660749335768,0.005902755738126868,0.004565884750498172,0.004467828541597476,0.004353809694038525,0.0016264788604284288,0.0014645720968947192,ADHE-CPLX
9.904700929921403e-06,5.5713639583432054e-05,0.0001605352697964609,2.6072561631161666e-05,3.388702763676063e-05,1.9605417350666633e-05,0.00015272080379086223,1.5024523485316044e-05,6.891739248944333e-05,0.00015784062634625418,0.00015191241075580066,0.0001085286512074778,7.4795218247382744e-06,1.893175648811501e-05,DCTA-MONOMER
0.00038684238155928225,0.0002779590947774825,0.0003450526693789409,0.0004067787580122863,0.0004332327959980071,0.0004903581823729653,0.00033930179155595915,0.0004182805136582503,0.0005697202963301231,0.0003143813209897043,0.0004324660122882762,0.00048307373713052143,0.00029022763413317853,0.00024613757082364655,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX
3.9906675523082026e-05,3.447633676519428e-05,2.854085021587512e-05,3.510777150448356e-05,3.157173696446363e-05,4.0159249418797735e-05,2.7656841580870138e-05,4.5084440385254065e-05,3.5486632348057115e-05,2.159506808369312e-05,2.6772832945865158e-05,3.131916306874792e-05,3.611806708734639e-05,5.3419378943872695e-06,EG11736-MONOMER
0.0005693317893912797,0.00010424683304075532,0.00015064938677231102,0.00019429745101295248,0.00017120211605067072,0.0002673973644256773,0.00023540290956967306,0.00035024393296009945,0.00018921223964511077,0.00010615378730369596,0.00012479956231911562,0.00014853054870237687,0.00044855801940503855,3.0511268207050336e-05,HOMSUCTRAN-CPLX
3.1489923850642874e-05,1.8893954310385726e-05,3.3731579446790333e-05,3.170341485979978e-05,3.031572330027993e-05,2.8180813208710936e-05,2.4551466053043596e-05,2.337726550268066e-05,2.0708627888219383e-05,1.8146735778336572e-05,1.6545553209659815e-05,1.9000699814964175e-05,2.6579630640034156e-05,9.938006476253733e-06,DIHYDROFOLATEREDUCT-MONOMER
1.3992119128671059e-05,0.0,2.6400224771077465e-07,5.280044954215493e-07,2.6400224771077465e-07,2.9040247248185218e-06,5.280044954215493e-07,1.3200112385538737e-06,2.6400224771077465e-07,7.656065183612466e-06,7.920067431323241e-07,5.280044954215493e-07,5.834449674408218e-05,5.8344496744081215e-05,CPLX0-7532
1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,1.8701250177919057e-05,G6700-MONOMER
0.0008603382478531101,0.0003637711842292546,0.0004225594724106846,0.0005377487071215068,0.0003962987142382692,0.0006025053494330312,0.0003822730820325473,0.0005735588319020733,0.0004544901670066897,0.00022023226740048392,0.00023962941832329077,0.0002817063149404564,0.0007621588224130568,4.894050386677421e-05,ARGSUCCINLYA-MONOMER
0.00011040301533662286,6.248228206101437e-05,6.552696953432657e-05,7.188109991341272e-05,6.287941520970727e-05,7.955900745480856e-05,5.956997230393324e-05,7.002781188617924e-05,5.91728391552402e-05,1.6679592245101296e-05,2.1180434596954026e-05,3.812478227451724e-05,8.697215956374246e-05,3.812478227451746e-06,ADENYLYLSULFKIN-CPLX
3.501708248327561e-06,1.843004341225032e-07,5.529013023675096e-07,1.843004341225032e-07,3.686008682450064e-07,3.0225271196090527e-05,1.1058026047350192e-06,3.0225271196090527e-05,2.764506511837548e-06,3.686008682450064e-07,2.3959056435925415e-06,9.21502170612516e-07,3.0225271196090527e-05,3.0225271196090527e-05,CPLX-8401
0.00029920778777814676,0.00017233376727000994,0.00020746175340418462,0.00026222008473098635,0.0001671678869561609,0.00041079080255728985,0.00017212713205745598,0.0003252438245599468,0.00029073574406343405,0.00016964750950680836,0.00018431860959814013,0.00019754326320159412,0.00018762477299900362,0.00016572144046828294,6PFK-1-CPX
2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,2.9588890407790473e-06,PROPKIN-MONOMER
0.0004288352861887365,0.00036120268472742794,0.00032664316859609997,0.0004429563788015372,0.0004849480489396024,0.0005730190739194382,0.0002898540062627508,0.0004537330021113061,0.0003879584391516819,0.00022036336629975803,0.00029134043706409825,0.0003615742924277648,0.0004005931009631352,0.00015458880334013377,ASNSYNB-CPLX
5.346912778146795e-06,7.129217037528946e-07,2.851686815011624e-06,1.782304259382995e-06,7.12921703752906e-07,4.384468478080372e-05,4.6339910743938886e-06,4.384468478080372e-05,1.069382555629359e-06,1.0693825556293593e-06,1.425843407505812e-06,3.56460851876453e-07,4.384468478080372e-05,4.384468478080372e-05,FUMARASE-B
0.0009275129136973952,0.00038691704391042366,0.0007255544566826398,0.0008078338280590216,0.0008785532877544241,0.0009567526903022252,0.0007428943242041087,0.0008506735007591213,0.000767714134577976,0.00028287783878161026,0.00034339737640556053,0.0004338366854391042,0.0007986538981947144,0.00022949824660767663,AICARTRANSIMPCYCLO-CPLX
0.0016789601449625183,0.0010648132369051573,0.0011691780709541207,0.0016399145601959481,0.0009385536824263417,0.001690272417184609,0.0011494728225672534,0.0020402230320550837,0.0013768130030305547,0.0008914800335021588,0.0009768694431785835,0.0011126167098436685,0.001176841223104569,0.0004561400089552593,CPLX0-7877
5.8495249918090076e-05,0.00016664901486608842,0.0002539299500685267,0.0001972396866571224,0.0002828182886139187,0.0001247066032913013,0.00024704362714017596,4.941899075413958e-05,0.00019181617269864483,0.00028848988128658517,0.00027860095047270504,0.0002447938098356341,3.723747044361598e-05,3.903321815680778e-05,ABC-28-CPLX
3.470121678844237e-06,9.847642602125538e-07,1.5005931584191297e-06,2.110209129026901e-06,1.1723384050149451e-06,1.5005931584191297e-06,1.4536996222185318e-06,2.2039962014281075e-06,1.5943802308203254e-06,7.502965792095489e-07,8.909771878113582e-07,1.3599125498173362e-06,2.0164220566257056e-06,2.302472627449352e-06,G6903-MONOMER
0.00042138235019215244,0.000294371349355933,0.00033332934022275453,0.0003764614015395928,0.0003879897865920197,0.00031385034478934374,0.0002422948513604877,0.00032657132139891817,0.0002890046873487687,0.00021804548969848645,0.00024726398284860264,0.00027369976236537447,0.00032219848568937695,0.00014390604789581057,CPLX0-252
0.009659165345521048,0.004417101587970955,0.007496029933644715,0.00658530835936614,0.023531116926293987,0.012914319493003758,0.008208847614906818,0.014784720968273466,0.0088039992447419,0.006566843005069691,0.006347635898544154,0.007708382383936311,0.008740538056040891,0.0024098364692303237,PYRUVATEDEH-CPLX
5.102054372063913e-07,5.102054372064309e-07,5.102054372064333e-07,5.102054372063913e-07,5.102054372064441e-07,5.102054372064309e-07,5.102054372063913e-07,5.102054372064441e-07,5.102054372064333e-07,5.102054372064342e-07,5.102054372063913e-07,5.102054372064309e-07,1.391469374199364e-06,5.102054372064441e-07,GKI-MONOMER
0.0015062200643622193,0.00043914818967061265,0.0006830853557402616,0.0010747332178470603,0.0009680873211231434,0.00197877171019061,0.0008096507446683585,0.0012445085821719166,0.0019576264030815574,0.000866651137744935,0.0011295884348401096,0.0013768965918981586,0.0015154136761487632,0.00027458253869146453,PYRNUTRANSHYDROGEN-CPLX
0.0027724543230594947,0.009500462530347057,0.006114721135443846,0.005149838653520423,0.00799573547520401,0.004974251990143282,0.007018612576843238,0.004899754283205625,0.006533427794266258,0.0038795788856514192,0.004385023667848838,0.0054761090640745805,0.00291933932030768,0.00081377665142098,SUCCCOASYN
0.014967703262640155,0.013629552790561586,0.013892464653413669,0.014057193662918502,0.012594678243266749,0.01540325330929449,0.015098750098843915,0.014055966377251662,0.011287550825544428,0.005994472292071924,0.00665195649681327,0.008847706919865252,0.013374891014692159,0.0008113040083187042,ACSERLYA-CPLX
5.455472790245291e-06,1.4687811358352708e-05,5.455472790245291e-06,5.455472790245291e-06,6.084950419888978e-06,2.937562271670541e-06,1.888432888931062e-06,2.7277363951226454e-06,5.875124543341082e-06,5.245646913697395e-06,7.343905679176354e-06,5.455472790245291e-06,1.0491293827394791e-06,2.9375622716705416e-05,CPLX0-8015
0.0016629455051596527,0.0011396080322507948,0.0015682993664420932,0.0014526683372396451,0.0015738667863666555,0.0015712972079399345,0.001593566887638184,0.0016894978155691039,0.0014509552849551644,0.0006458207112492291,0.0008398238824666699,0.0012089866497722638,0.0015558797373796081,0.0004916460056459648,TRANSKETOI-CPLX
0.005602437852872799,0.004893997841248754,0.008143677723347724,0.008540702715044837,0.0063978874543341065,0.0063083118980405166,0.006681543382597143,0.005401359390567917,0.010438818083693123,0.005873030679176352,0.007887314347392892,0.01056315082198605,0.005881661657256725,0.00020947617070740614,CPLX0-7534
0.002463591088479148,0.0007081529699376097,0.0009386799919106134,0.0012710058528550077,0.0009886916308238839,0.0017504073619644634,0.0011325120835567206,0.001442347503333017,0.0012707099259975329,0.000662876160743939,0.0007034181402180102,0.000737153801970157,0.0024141713032808276,0.00016897423561820942,CPLX0-238
2.9169415974759326e-06,2.9169415974759326e-06,2.916941597475921e-06,2.9169415974759326e-06,2.9169415974759326e-06,2.9169415974759186e-06,2.9169415974759326e-06,2.9169415974758775e-06,2.9169415974759326e-06,2.9169415974758775e-06,2.9169415974759326e-06,2.9169415974759186e-06,2.916941597475921e-06,2.9169415974759186e-06,G6986-MONOMER
0.0009757579351900175,0.0006553353892869003,0.00089232186743844,0.0008847261469848649,0.0007830603501447074,0.0010760214451772075,0.0009396490487260996,0.0011234654837026141,0.0006919117047018077,0.0004811012478056649,0.000519897850737771,0.0006313796555487023,0.0012695370308867485,0.0003286025525454287,CPLX0-243
0.0001491170647862599,0.00028685571900650004,0.00032697958784456987,0.0001697778629192959,0.0001832522964843194,0.00020061934419034967,0.0002823642411514922,0.00012785740293922283,0.00040662846180670873,0.0006647387225411586,0.000506938133901884,0.0004937631321938606,0.00011318524194619722,0.00018654604691132514,FUMARASE-C
0.0005793104913175499,0.0004328076804217868,0.0005464158892869004,0.000695050757721687,0.0006642882132300612,0.0006633744742847653,0.0005546395397945628,0.0005677364646771362,0.0006015448056530815,0.0004848908003036485,0.000538192238779238,0.000584183765692461,0.0003968672819068178,0.0002467095152298714,PKII-CPLX
0.0001807431323243346,0.00015495018266356694,0.00016053223893343455,0.00016245708592304414,0.00014994558049057934,0.00022154988850405644,0.00022270479669782227,0.00034089040185984726,0.00015244788157707455,8.91204156189211e-05,0.00011067870190254779,0.00012492256962565838,1.8863500498173365e-05,3.8881909190112434e-05,6PFK-2-CPX
9.007111424775821e-05,2.908362788821938e-05,3.860190610618209e-05,5.3936909901788674e-05,2.8731099065331903e-05,6.380771694263889e-05,4.4418631683826077e-05,7.314973074915773e-05,3.842564169473834e-05,1.198597997817522e-05,1.6921383498600365e-05,2.485328201356913e-05,9.50065177681834e-05,2.943615671110689e-05,EG11195-MONOMER
0.00045702817965080427,0.0004043537453859657,0.00038731201665322384,0.0003552942232765573,0.0004438595710845945,0.0005437860713811257,0.00045780280368411063,0.0004929190931940029,0.0003870538086421217,0.00015828151080561747,0.00026027367519096644,0.00035787630338757957,0.0005161578141931962,8.753251576362863e-05,TYRB-DIMER
2.110768919319637e-05,2.1805464042558237e-05,2.2503238891920102e-05,2.721321912511268e-05,2.006102691915358e-05,2.8608768823836403e-05,1.7618814946387052e-05,2.8085437686815007e-05,1.7967702371067986e-05,1.2734391000854009e-05,1.4478828124258669e-05,1.5525490398301463e-05,4.081982868766902e-05,7.466190888171893e-06,AROE-MONOMER
0.0004049902164444655,0.0002748513148218437,0.00031806049826825446,0.00037456481508279165,0.000289169150756749,0.00037251940994923377,0.0003566675201641599,0.00023189780701712764,0.0005164647962233714,0.000861626912511268,0.000803077190563173,0.0006691031543151302,0.00010636106694501113,0.00010942917464534799,CHORISMUTPREPHENDEHYDRAT-CPLX
0.0004834906142240356,0.0017104553312378419,0.0014862329827774348,0.0009022535648574274,0.0011761838980642405,0.0009830737414954689,0.001579211947051288,0.0007685069008635004,0.0016850649217630591,0.0005517943918252122,0.0008357378442615171,0.0013321024689234707,0.0005028016298809127,0.00011264759133178345,FUMARASE-A
0.000828569685130711,0.0004782370699577738,0.0006562126485149689,0.0006314249634791478,0.0006619964416899937,0.0005937476822246998,0.0005653244700502917,0.0005154185975115054,0.00063390373198273,0.00040255200498173354,0.000418416123404659,0.0005061645284314655,0.0009913421501992693,0.00032521442766997197,CPLX0-8006
0.0005762389347985956,0.0002185076244484509,0.0003708090734094036,0.00041194953636665557,0.0005669755192982873,0.0005135746534729801,0.0003637252850856384,0.0004645330420007591,0.0003165908473928927,0.00010407719767993548,0.00014331048685771225,0.00019453172550647625,0.0005541702096360962,0.00011769986753333018,GLYCRIBONUCSYN-MONOMER
0.001691454243399203,0.002189319486318024,0.0016794368065011628,0.0017408115735161548,0.0012365084179733828,0.0017330860783674143,0.0019524043017566538,0.001701325709422593,0.0013350084811198225,0.0022206506610879155,0.0018302985589890635,0.0018652778842458602,0.002288034146551928,0.00033026491760864915,3-ISOPROPYLMALISOM-CPLX
0.0001360736822128386,0.0004021053755278265,0.0005562202875171988,0.0003118992266451582,0.00034400649997627745,0.00021588319020733498,0.0006109555439578687,0.0002357591213170755,0.0006262447217345922,0.00035501470797551834,0.0003779484746406035,0.00047518764530056457,0.00011191678132561558,9.937965554870237e-05,UDHA-CPLX
0.0015703355006998162,0.007274374559353797,0.004137278189187265,0.0029698036284575603,0.001680076679555914,0.0017308364430659016,0.003220027814774398,0.001808048477700811,0.004101531876856288,0.005702251743037434,0.006034692447715519,0.005554619473110499,0.0009798064209920767,0.0007049172791668642,MALATE-SYNTHASE
